Text,Date,Favorites,Retweets,Tweet ID
Does Donald Trump put all of his dirty little eggs into one dirty little basket?,2017-03-07 15:59:01,5,3,839264151755190272
Should Donald Trump give up his day job?,2017-03-07 15:58:15,5,4,839263959291146240
Does Donald Trump count his chickens before the eggs have hatched? ,2017-03-07 15:57:32,4,2,839263779837870080
"""Donald Trump's magic formula for creating jobs is the same as it is for everything else—lie"" http://www.dailykos.com/story/2017/03/07/1641043/-Donald-Trump-s-magic-formula-for-creating-jobs-is-the-same-as-it-is-for-everything-else-lie …",2017-03-07 15:57:29,0,0,839263768571961345
Does Donald Trump play the Devil's Advocate?,2017-03-07 15:56:45,4,4,839263583800332290
Does Donald Trump cut corners?,2017-03-07 15:55:56,4,4,839263375188197377
Does Donald Trump cry over spilled milk?,2017-03-07 15:54:14,4,4,839262950250668033
Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-07 15:53:42,1,1,839262813474418688
"If Donald Trump was a book, could you judge him by his cover? ",2017-03-07 15:53:15,5,3,839262700182065152
Lindsey Graham Meets Donald Trump for Lunch–Gives Him New Cell Phone Number http://dlvr.it/NZ3HZY pic.twitter.com/uxvxv841Ft,2017-03-07 15:52:16,0,0,839262454232145923
Apparently even President #DonaldTrump now believes #HealthCare is complicated.https://plus.google.com/+RikSchneider/posts/8wZtjeqsRDW?_utm_source=1-2-4 …,2017-03-07 15:51:37,0,0,839262289689739266
Does Donald Trump burn the midnight oil?,2017-03-07 15:49:58,4,5,839261874604675073
Is Donald Trump a blessing in disguise?,2017-03-07 15:49:35,5,4,839261780467658752
Did Donald Trump bite off more than he can chew?,2017-03-07 15:49:02,5,4,839261638905692160
Hacker Kim Dotcom on Wikileaks CIA Documents: Donald Trump Was Spied on 24-7 with His Phone http://www.thegatewaypundit.com/2017/03/hacker-kim-dotcom-wikileaks-cia-documents-donald-trump-spied-24-7-phone/ …,2017-03-07 15:45:49,0,0,839260829568532480
"A Trump University Victim Just Gave Trump Awful News - Donald Trump could go back to court for 
racketeering.
http://occupydemocrats.com/2017/03/06/trump-university-victim-just-gave-trump-awful-news/ …",2017-03-07 15:45:33,1,0,839260761893519361
"""He makes us happy every single day"" - YouTubers Diamond and Silk on why they love Donald Trump http://fb.me/1YDoNM3Ml ",2017-03-07 15:44:23,0,0,839260468577468420
FULL EVENT: President Donald Trump Speech to Joint Session Of Congress 2/28/2017 ... - http://www.gopparty.org/2017/03/07/full-event-president-donald-trump-speech-to-joint-session-of-congress-2282017-trump-live-speech/ …pic.twitter.com/FsVUenkzIo,2017-03-07 15:44:01,0,0,839260377464590336
Donald Trump 16 'MAKE AMERICA GREAT AGAIN CAP http://amzn.to/2m9eMDY  #maga,2017-03-07 15:43:10,0,0,839260163181785088
"Maybe Donald Trump won't be playing ""president"" for much longer. https://twitter.com/Slate/status/839247541040476161 …",2017-03-07 15:42:45,2,0,839260058634584064
@Marian14083898 what jobs?,2017-03-07 15:41:51,0,0,839259834612592642
Is Donald Trump the best of both worlds?,2017-03-07 15:41:49,6,3,839259825070563329
