Text,Date,Favorites,Retweets,Tweet ID
"Re: Wikileaks bombshell: Donald Trump needs to know that when you lie down with the dogs, you wake up with the fleas.",2017-03-07 14:39:04,2,1,839244032635244547
The only possible way donald trump can make America great again is by finding Richard Simmons,2017-03-07 13:18:50,3,0,839223842757349376
Congress Can Remove Donald Trump From Office Without Impeaching Him http://fb.me/6an9wPPvd ,2017-03-07 11:11:00,0,0,839191669425778688
"Don't worry, getting up tempo and in transition, which will promote wins, this year will be in phase 2 &3 of the Reboot. @foxandfriends",2017-03-07 10:14:34,5,1,839177468141572096
Stop Donald Trump https://secure2.convio.net/comcau/site/Advocacy?pagename=homepage&page=UserAction&id=1836&s_src=1836&s_subsrc=taf_tw … via @CommonCause #BlindTrust #NotTrustBlindly,2017-03-07 10:06:21,0,0,839175399938621445
@nytopinion @Smith83K Donald Trump; faithless and accursed,2017-03-07 09:14:31,0,0,839162358371086337
"Donald Trump's wiretap claim 'could be a matter that brings down  president', former CIA analyst... https://uk.news.yahoo.com/donald-trumps-wiretap-claim-could-071700828.html?soc_src=social-sh&soc_trk=tw … via @yahooNewsUK",2017-03-07 09:11:16,0,0,839161537403179008
President Donald Trump is the most powerful cornered animal in the world http://buff.ly/2mvomoq ,2017-03-07 09:03:38,1,0,839159616965656577
@POTUS @DonaldTrump This is a COBRA insurance mandate. 30% increase in premiums if not. Most cant afford Cobra.So ppl die cuz they have none,2017-03-07 08:12:13,0,1,839146678796054528
SQL Text Analysis with Donald Trump’s Tweets https://www.periscopedata.com/blog/text-analysis-with-trump-tweets.html#.WL7LzgQg7cI.twitter …,2017-03-07 07:03:46,1,1,839129451904499712
"Donald Trump be cracking me up lol talking bout ""BAD (or SICK) guy hahahahahah but it's not funny cause he's the president :/",2017-03-07 04:28:21,1,0,839090342456668160
I voted for Donald Trump and Mike Pence. pic.twitter.com/AhjSwaxiM1,2017-03-07 02:44:47,1,1,839064277021511681
Majority View Establishment Media as ‘Opposition Party’ to Donald Trump http://dlvr.it/NYjxvQ ,2017-03-07 00:59:11,5,2,839037701223399424
IBD/TIPP #Poll-Public Turned Off By #Media's Relentlessly Negative Coverage Of #DonaldTrump @POTUS http://www.investors.com/politics/public-turned-off-by-medias-relentlessly-negative-coverage-of-trump-ibdtipp-poll/ … @IBDeditorials,2017-03-07 00:39:44,0,0,839032808827805697
I liked a @YouTube video http://youtu.be/eqceHviNBC4?a  Why the poorest county in West Virginia has faith in Donald Trump | Anywhere but,2017-03-06 22:22:50,0,0,838998357326630916
Donald Trump’s Worst Deal - The New Yorker http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal …,2017-03-06 22:03:01,0,0,838993367052734468
Going random places saying fuck Donald Trump thread by #SUNFLOWERTHEDJ,2017-03-06 20:43:15,0,0,838973295634628609
"Donald Trump's hotel in Azerbaijan linked with corruption, Iran's Revolutionary Guard http://fb.me/1MYZBEsgd ",2017-03-06 20:40:26,0,0,838972586793054208
I liked a @YouTube video from @xboxaddictionz http://youtu.be/N7esLt8RK6s?a  LITTLE KID SAYS HE'S DONALD TRUMP ON MINECRAFT! (MINECRAFT,2017-03-06 18:56:19,0,0,838946385684750340
WATCH: Donald Trump Press Secretary Sean Spicer Press Conference 3/6/201... http://ln.is/www.youtube.com/N2ecb … via @YouTube,2017-03-06 18:50:21,0,0,838944883876499456
"I liked a @YouTube video http://youtu.be/rt6XugWs2_0?a  Al Franken DESTROYS ""LIAR"" Donald Trump and Jeff Sessions",2017-03-06 17:22:29,0,0,838922768192319488
