Text,Date,Favorites,Retweets,Tweet ID
Flag #MAGA plus #DJT signature t-shirt on sale! https://www.amazon.com/dp/B01KGQUUB6/  #trump #potus #DonaldTrump #PresidentTrump #spicer #WhiteHousepic.twitter.com/kQneVPqXTK,2017-03-02 11:22:09,0,0,837382539920699393
Time to see Donald Trump's tax returns....somebody in the government must know somebody at the IRS who can clear that release... #AUDITBS,2017-03-02 09:20:39,0,0,837351961141907457
It says Donald trump  http://fb.me/7TRpVIEcS ,2017-03-02 09:06:50,0,0,837348483988336641
Investigate Donald Trump http://petitions.moveon.org/s/QJ=uut  @moveon,2017-03-02 05:35:13,0,0,837295227979325440
 Donald Trump tried to insulate himself with a cabinet full of Russia co-conspirators. It’s backfiring. #Resisthttp://www.palmerreport.com/politics/insulate-donald-trump-russia-cabinet/1730/ …,2017-03-01 22:28:47,15,11,837187912336871424
" White House panics, asks FBI to lie to public about Donald Trump-Russia scandal. FBI refuseshttp://www.palmerreport.com/news/white-house-panics-fbi-donald-trump-russia/1641/ … via @PalmerReport",2017-03-01 22:24:29,0,2,837186833498968064
 Congressional source: Russia holding proof of contact during Donald Trump campaign  #Resist http://www.palmerreport.com/news/congressional-source-russia-holding-proof-contact-donald-trump-campaign/1634/ … via @PalmerReport,2017-03-01 22:21:06,6,5,837185980411052032
 Donald Trump needs to be thoroughly investigated including the release of his tax returns for the last 30 yrs. ,2017-03-01 19:28:30,15,11,837142543263547392
