Text,Date,Favorites,Retweets,Tweet ID
"Hacker Kim Dotcom on Wikileaks CIA Documents: Donald Trump Was Spied on 24-7 with His Phone 
http://www.thegatewaypundit.com/2017/03/hacker-kim-dotcom-wikileaks-cia-documents-donald-trump-spied-24-7-phone/ …",2017-03-07 14:50:32,0,0,839246918056226816
"Sharla's Labyrinth: Donald Trump has gone full ""BraveHeart"" on Obama's http://sharlaslabyrinth.blogspot.com/2017/03/donald-trump-has-gone-full-braveheart.html?spref=tw … .@TeamCavuto .@ABC .@NBC .@CBS .@CNN .@MSNBC",2017-03-07 13:40:35,0,0,839229314763612160
"Sharla's Labyrinth: Donald Trump has gone full ""BraveHeart"" on Obama's... http://sharlaslabyrinth.blogspot.com/2017/03/donald-trump-has-gone-full-braveheart.html?spref=tw … #TheFive .@KimGuilfoyle .@ericbolling",2017-03-07 13:27:14,0,0,839225955440713728
@jeffsessions NEEDS TO INVESTIGATE THIS IMMEDIATELY!! #draintheswamp #Vault7https://twitter.com/R13JM/status/839207787116769281 …,2017-03-07 12:45:07,0,0,839215354790359040
"@SenSchumer ""6 ways to Sunday to get back at you""REMEMBER THAT INTERVIEW ON #MADCOW @maddow LOOKS LIKE HIS THREAT WAS SERIOUS! @POTUS #MAGA",2017-03-07 11:38:39,0,0,839198629013385217
#FullRepeal #MAGA #infowars @RealAlexJones @POTUS @realDonaldTrump @KellyannePolls @SpeakerRyanhttps://twitter.com/RandPaul/status/839105959918190592 …,2017-03-07 11:26:30,0,0,839195571852226560
.@RandPaul #infowars,2017-03-07 11:24:25,0,0,839195047429992448
Help SUPPORT @RandPaul 2 BILLS! #MAGA,2017-03-07 11:24:04,0,0,839194957726408704
"Donald Trump, the Unbelievable Baby Man! via @thenationhttps://www.thenation.com/article/donald-trump-the-unbelievable-baby-man/ …",2017-03-07 10:17:14,0,1,839178141671145472
"It needs to be said,""Donald Trump is a Pathological Liar.""  RT now and often. https://twitter.com/RVAwonk/status/838965451392708608 …",2017-03-07 09:05:52,0,0,839160180738646017
Donald Trump gets to decide whether you deserve overtime pay http://www.huffingtonpost.com/entry/donald-trump-overtime-pay_us_58b75299e4b019d36d108dd3?ncid=engmodushpmg00000004 … via @HuffPostPol,2017-03-07 09:03:31,0,0,839159590293950464
@SpeakerRyan NOT HAPPY w/ your American health care proposal! We need marketplace solutions across statelines @RandPaul VOTE NO! #MAGA,2017-03-07 06:11:19,0,0,839116253864194048
Mark Levin PROVES Obama Wiretapping on President Donald Trump | @foxandfriends http://youtu.be/91fNfGjZdM0  via @YouTube,2017-03-07 05:21:01,0,0,839103596847214592
03-07 DONALD TRUMP: Here’s how I’d handle that... https://goo.gl/fb/PUKf5G  #northkorea,2017-03-06 22:54:51,0,0,839006411921162240
@POTUS Please muster the stomach to put this whole thing away. You & @sessions know what must be done.We the American ppl support you 100%!,2017-03-06 20:26:31,1,0,838969083320135680
Recall @SenSchumer He's the TOP INSTIGATOR for #ObamaGate #ObamaWiretapLeaks #russiagate #Russians #sessions,2017-03-06 20:17:09,1,1,838966726997889026
We are in for a shit storm. Buckle up!https://twitter.com/mitchellvii/status/838802548026970112 …,2017-03-06 19:01:03,0,0,838947574841126912
#Nomercy https://twitter.com/reallyo1/status/838924084205531137 …,2017-03-06 18:53:11,0,0,838945596031455232
I liked a @YouTube video http://youtu.be/bfpiOtSljxw?a  Rand Paul decisively shuts down MSNBC criticism of Donald Trump judges comments,2017-03-06 18:33:57,0,0,838940756438093828
After watching @TuckerCarlson tonight get @jahimes OFF ANY Intel Committees As a US Citizen I lost confidence in him tonight.he's hiding sum,2017-03-06 18:21:09,1,0,838937533501190144
"Donald Trump spends 31 percent of time on vacation, plays golf 8 times in 6 weeks—on taxpayer dime http://m.dailykos.com/story/2017/3/6/1640646/-Donald-Trump-spends-31-of-time-on-vacation-plays-golf-8-times-in-6-weeks-on-taxpayer-dime?detail=email&link_id=10&can_id=0919566bc1f1b79eb387baf3a25e6ab9&source=email-top-republican-tweets-article-suggesting-there-are-russian-agents-in-trump-tower&email_referrer=top-republican-tweets-article-suggesting-there-are-russian-agents-in-trump-tower&email_subject=top-republican-tweets-article-suggesting-there-are-russian-agents-in-trump-tower …",2017-03-06 16:58:44,2,1,838916793490026496
"Donald Trump sends out his troops to dispute the FBI, twist press accounts, and defend his insanity http://m.dailykos.com/stories/2017/3/6/1640616/-Donald-Trump-sends-out-his-troops-to-dispute-the-FBI-twist-press-accounts-and-defend-his-insanity?detail=email&link_id=7&can_id=0919566bc1f1b79eb387baf3a25e6ab9&source=email-top-republican-tweets-article-suggesting-there-are-russian-agents-in-trump-tower&email_referrer=top-republican-tweets-article-suggesting-there-are-russian-agents-in-trump-tower&email_subject=top-republican-tweets-article-suggesting-there-are-russian-agents-in-trump-tower …",2017-03-06 16:56:24,0,0,838916207692546048
"@InternetEh Donald Trump is the kindest, bravest, warmest, most wonderful human being I've ever known in my life.",2017-03-06 16:56:18,0,0,838916179053813760
