Text,Date,Favorites,Retweets,Tweet ID
03-06 Timberlake Takes Aim at Donald Trump at iHeartRadio Music... https://goo.gl/fb/Fs69oH  #iheartradiomusicawards,2017-03-06 13:46:38,0,0,838868447815688193
Timberlake Takes Aim at Donald Trump at iHeartRadio Music Awards... https://goo.gl/fb/IZjYqg  #iheartradiomusicawards,2017-03-06 12:23:49,0,0,838847609502646273
Kellyanne Conway DEFENDS Donald Trump Tower Wiretapping Scandal Fox And Friends 3 6 17: http://youtu.be/xkHu0y38Sq0?a  via @YouTube,2017-03-06 11:37:23,0,0,838835923567656962
Tucker Carlson REACTS To Donald Trump Wiretapping Scandal Fox And Friends 3 6 17: http://youtu.be/QPEjZkzlR0c?a  via @YouTube,2017-03-06 11:29:18,0,0,838833890743758848
THE PEOPLE ELECTED DONALD TRUMP NOT THE MEDIA! SO FUNNY! CNN host 'STUNNED AND CANIT TALK': http://youtu.be/y6f_S3yMT8k?a  via @YouTube,2017-03-06 10:54:33,0,0,838825144000872449
'We're in CRISIS' Morning Joe WARNS Donald Trump's lies are very dangerous YouTube: http://youtu.be/5isUb_rdU1A?a  via @YouTube,2017-03-06 10:48:08,0,0,838823527339937792
'No Impulse Control': President Donald Trump's Focus On The Short Game |...    Where do we go from here??? https://www.youtube.com/watch?v=QGDwYIACj7g&feature=share …,2017-03-06 10:35:10,0,0,838820263722614784
HILARIOUS Pl R Asking What State“@morphonios: Donald Trump needs to fired 99% of the people in the US State Department and start over.”,2017-03-06 08:31:29,1,1,838789138073571330
"@SteveKingIA @realDonaldTrump @CR joke is on you, Donald Trump is doing the sinking.",2017-03-06 08:22:46,0,0,838786946608558082
I find Donald Trump to be a despicable human being. Becoming the president of my country doesn't make him a good man.,2017-03-06 07:37:00,0,0,838775427447468033
@StefMacWilliams @BarbraStreisand why is it Donald Trump's fault that you have no self-control?,2017-03-06 07:24:03,2,0,838772167999311876
That’s not Donald Trump’s policy.”,2017-03-06 04:49:19,0,0,838733227921551365
Stephen King trolls Donald Trump with hilarious 3-tweet horror story: http://feeds.mashable.com/~r/Mashable/~3/IeUglSv98LY/ …,2017-03-06 03:09:59,0,0,838708230750633984
"@Hilcenias Seriously, fuck Donald Trump. I'd be willing to wager that he is a projecting and unrepentant child molester himself.",2017-03-06 00:46:17,0,0,838672069847986176
I added a video to a @YouTube playlist http://youtu.be/liGv6-ZHGwA?a  Cat is scared of Donald Trump and it's Hilarious,2017-03-05 23:55:19,0,0,838659240550100992
I added a video to a @YouTube playlist http://youtu.be/_QwcbRxjJGM?a  Mark Levin PROVES Obama Wiretapping on President Donald Trump Fox &,2017-03-05 23:55:03,0,0,838659173478989824
I added a video to a @YouTube playlist http://youtu.be/cCP4Y_2LxY4?a  Al Franken DESTROYS LIAR Donald Trump and Jeff Sessions,2017-03-05 23:54:59,0,0,838659156429131776
I added a video to a @YouTube playlist http://youtu.be/5crUwWTMpSw?a  CNN guest says what we're ALL thinking about Donald Trump,2017-03-05 23:54:18,0,0,838658984328441856
I added a video to a @YouTube playlist http://youtu.be/wj6sdyUIGz0?a  CNN guest calls out Donald Trump for Fake News,2017-03-05 23:54:18,0,0,838658984320053248
"I added a video to a @YouTube playlist http://youtu.be/Cc2sIz57ijk?a  Nancy Pelosi LOSES IT with Donald Trump ""Trump can't stop LYING""",2017-03-05 23:54:18,0,0,838658984282374145
I added a video to a @YouTube playlist http://youtu.be/6E_xH7Y8kLk?a  There is ZERO proof FBI agent DESTROYS Donald Trump's wiretapping story,2017-03-05 23:54:16,0,0,838658976082497536
"Teresa Giudice says she’ll vote for Donald Trump,... https://goo.gl/fb/LDkdtv  #teresagiudice",2017-03-05 21:56:39,0,0,838629379102093313
Al Franken DESTROYS LIAR Donald Trump and Jeff Sessions: http://youtu.be/cCP4Y_2LxY4?a  via @YouTube,2017-03-05 21:22:47,0,0,838620855257149440
There is ZERO proof FBI agent DESTROYS Donald Trump's wiretapping story: http://youtu.be/6E_xH7Y8kLk?a  via @YouTube,2017-03-05 20:58:16,0,0,838614685192712193
CNN guest calls out Donald Trump for Fake News: http://youtu.be/wj6sdyUIGz0?a  via @YouTube,2017-03-05 20:51:57,0,0,838613096897859584
@KellyBraffet @StephenKing alternate title 'Donald trump',2017-03-05 20:09:41,0,0,838602458192470016
"Important Read -In the era of Donald Trump, Germans debate a military buildup - The Washington Post http://ln.is/washingtonpost.com/TQNN5 …",2017-03-05 19:06:28,0,0,838586549247881217
"if you squint your eyes, the comfort inn logo kind of looks like donald trump pic.twitter.com/8xOe6haBZ6",2017-03-05 17:44:05,2,1,838565816073277442
CNN guest says what we're ALL thinking about Donald Trump https://www.youtube.com/watch?v=8wDbiqtgrLc&feature=share …,2017-03-05 17:16:04,0,0,838558768501772289
"Nancy Pelosi LOSES IT with Donald Trump ""Trump can't stop LYING"": http://youtu.be/Cc2sIz57ijk?a  via @YouTube",2017-03-05 16:43:02,0,1,838550455554879489
Cat is scared of Donald Trump and it's Hilarious https://youtu.be/liGv6-ZHGwA  via @YouTube,2017-03-05 16:33:40,0,1,838548097747709952
"Donald Trump Endorses all small home business
http://www.projectfastclick.com pic.twitter.com/ZxPyuLCf4Z",2017-03-05 16:25:35,0,0,838546061664776192
Donald Trump Endorses all small home business http://pinterest.com/pin/512988213792207164/ …,2017-03-05 16:25:07,0,0,838545946833215489
"Donald Trump Would love for everyone to become an Entrepreneur
http://www.projectquickclick.com pic.twitter.com/0TaQ53ONJw",2017-03-05 16:08:19,0,0,838541717963862016
Donald Trump Would love for everyone to become an Entrepreneur http://pinterest.com/pin/416160821803927908/ …,2017-03-05 16:06:49,0,0,838541339390267392
Donald Trump: A True Narcissistic Sociopath (Full) https://www.youtube.com/watch?v=aaDHqiAcvk4&feature=share …,2017-03-05 16:04:52,0,0,838540850586058752
