,Unnamed: 0,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,Blaming Julian Assange for Donald Trump is like blaming Woodward & Bernstein for Gerald Ford #FreeJulianAssangepic.twitter.com/tUHOnIE92K,2017-03-02 15:55:05,1,2,837451222743404545,"{'neg': 0.306, 'neu': 0.574, 'pos': 0.12, 'compound': -0.5994}",0.0709601174011,0.0352333086583
1,1,"Full Speech: Donald Trump HUGE Rally in Manchester, NH (2-8-16) - Right Side Broadcasting http://ref.gl/EeWHp9Ke ",2017-03-02 15:05:20,0,0,837438703047868416,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7885}",0.0709601174011,0.0352333086583
2,2,"WATCH: Donald Trump Rally in Greeley, CO LIVE Stream - Right Side Broadcasting http://ref.gl/177BbQMD ",2017-03-02 14:54:19,1,1,837435930717868033,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0709601174011,0.0352333086583
3,3,"Donald Trump LIED About The Yemen Raid, The Real News Is DEVASTATING [DETAILS] http://fb.me/8BorQijvC ",2017-03-02 14:52:10,0,0,837435388570570752,"{'neg': 0.411, 'neu': 0.589, 'pos': 0.0, 'compound': -0.8543}",0.0709601174011,0.0352333086583
4,4,Bette Midler&#8217;s Attempt To Fact-Check Donald Trump Backfires [Video]http://www.westernjournalism.com/bette-midlers-attempt-to-fact-check-donald-trump-backfires/?utm_source=Twitter&utm_medium=PostBottomSharingButtons&utm_content=2017-03-02&utm_campaign=websitesharingbuttons …,2017-03-02 13:50:39,0,0,837419910540185601,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0709601174011,0.0352333086583
5,5,Funny how @NancyPelosi suddenly concerned about lying under oath - Hey Nancy - ever heard of @HillaryClinton ??? #Hannity #DonaldTrump,2017-03-02 13:38:59,0,0,837416974892285952,"{'neg': 0.173, 'neu': 0.701, 'pos': 0.127, 'compound': -0.2593}",0.0709601174011,0.0352333086583
6,6,"WATCH: Donald Trump Rally in Geneva, OH LIVE Stream - Right Side Broadcasting http://ref.gl/bnqcbdWm ",2017-03-02 13:33:41,2,1,837415638167494656,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0709601174011,0.0352333086583
7,7,www dot HamptonRoadsFor dot me Donald Trump speaks in Newport News - live blog - CBS News http://ow.ly/cCV0509VilK ,2017-03-02 13:32:31,0,0,837415346755764227,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0709601174011,0.0352333086583
8,8,WATCH: DONALD TRUMP'S INSPIRING ELECTION NIGHT REMARKS - Right Side Broadcasting http://ref.gl/o7fsbSdn ,2017-03-02 13:24:56,0,1,837413436535496704,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.5473}",0.0709601174011,0.0352333086583
9,9,"Donald Trump Is Going On Vacation Again, And Reveals Incredibly UPSETTING Information! http://fb.me/1SNGdHq4f ",2017-03-02 13:19:18,0,0,837412018038652929,"{'neg': 0.269, 'neu': 0.731, 'pos': 0.0, 'compound': -0.6617}",0.0709601174011,0.0352333086583
