,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,"Gemini: celebrity geminis ruined 2016 & are ruining 2017!!! Donald Trump is a Gemini!!!! two-faced (""the twins""), inconsistent & critical",2017-03-04 09:48:04,7,0,838083637778198528,"{'neg': 0.38, 'neu': 0.62, 'pos': 0.0, 'compound': -0.8209}",0.0,0.38
1,1,1,"Gemini: celebrity geminis ruined 2016 & are ruining 2017!!! Donald Trump is a Gemini!!!! two-faced (""the twins""), inconsistent & critical",2017-03-04 09:48:04,7,0,838083637778198528,"{'neg': 0.38, 'neu': 0.62, 'pos': 0.0, 'compound': -0.8209}",0.0,0.38
