,Unnamed: 0,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,Donald Trump Claims Barack Obama Ordered Wire Tap On Trump Tower Before Election **Who Does This At 4:30 am?** http://www.huffingtonpost.com/entry/donald-trump-twitter-barack-obama-tapped_us_58baadf7e4b0b9989417e736 …,2017-03-04 12:46:12,0,0,838128467271008256,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.115461538462,0.119461538462
1,1,I liked a @YouTube video http://youtu.be/NelXpmqAp78?a  **Donald Trump Gods Choice?** Watch! Mark Taylor Explain Gods Prophecy in Detail,2017-03-04 11:07:58,0,0,838103743207993344,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.5349}",0.115461538462,0.119461538462
2,2,@gregorykorte he should just say Donald Trump is lying rather than beating around the bush.,2017-03-04 09:47:02,1,0,838083376636542976,"{'neg': 0.33, 'neu': 0.67, 'pos': 0.0, 'compound': -0.7506}",0.115461538462,0.119461538462
3,3,Thank you Donald Trump for making America hate again. http://fb.me/1MVIkosaJ ,2017-03-04 09:08:35,0,0,838073701568491520,"{'neg': 0.261, 'neu': 0.563, 'pos': 0.176, 'compound': -0.296}",0.115461538462,0.119461538462
4,4,03-04 US President Donald Trump makes his way to board Marine... #governorsbeach http://dlvr.it/NXZw1q  #governorsbeach,2017-03-04 08:24:20,0,0,838062562600091649,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.115461538462,0.119461538462
5,5,All Star Economic News: Donald Trump Under Attack? Paul Martain Interview http://investorshub.advfn.com/boards/read_msg.aspx?message_id=129209689 …,2017-03-04 06:44:26,0,0,838037425779687424,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.5362}",0.115461538462,0.119461538462
6,6,"Donald Trump Under Attack?  Paul Martain Interview

Published on Mar 4, 2017
THE COMMON SENSE SHOW
Freeing America  http://investorshub.advfn.com/boards/read_msg.aspx?message_id=129209689 …",2017-03-04 06:44:18,0,0,838037388471517184,"{'neg': 0.134, 'neu': 0.733, 'pos': 0.134, 'compound': 0.0}",0.115461538462,0.119461538462
7,7,Donald Trump brands Democrats ‘hypocrites’ over Russian links  http://www.telegraph.co.uk/news/2017/03/03/donald-trump-brands-democrats-hypocrites-russian-links/?WT.mc_id=tmg_share_tw … via @telegraphnews,2017-03-04 04:26:07,0,0,838002617175404545,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.115461538462,0.119461538462
8,8,@BullCityVA @Boog1961 @thehill you had to go asking for facts. Can't we all just live in fear like Donald Trump?,2017-03-04 03:43:45,2,0,837991954373738496,"{'neg': 0.135, 'neu': 0.759, 'pos': 0.105, 'compound': -0.1779}",0.115461538462,0.119461538462
9,9,"Thursday afternoon briefing: Cat Woman, Andy Murray's mouth, and where's Donald Trump? ##AndyMurrayhttps://goo.gl/fb/X01ZUB ",2017-03-04 00:17:08,0,0,837939957314486274,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.115461538462,0.119461538462
10,10,"No, Donald Trump was not right. Not tired of winning (yet).",2017-03-03 20:03:50,0,0,837876209564413953,"{'neg': 0.137, 'neu': 0.5, 'pos': 0.363, 'compound': 0.5583}",0.115461538462,0.119461538462
11,11,"Rick Perry Hates On Donald Trump With A Hilarious 'Harry Potter' Joke, Because #HarryPotterandtheCursedChild…https://goo.gl/fb/gs0B9O ",2017-03-03 17:29:49,0,0,837837452333166593,"{'neg': 0.163, 'neu': 0.562, 'pos': 0.275, 'compound': 0.25}",0.115461538462,0.119461538462
12,12,"Rick Perry Hates On Donald Trump With A Hilarious 'Harry Potter' Joke, Because #HarryPotterandtheCursedChild… https://goo.gl/fb/XLw4aN ",2017-03-03 17:29:47,0,0,837837443831382016,"{'neg': 0.154, 'neu': 0.585, 'pos': 0.261, 'compound': 0.25}",0.115461538462,0.119461538462
