,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,Donald Trump Met Russian Ambassador During The Cam... http://www.topbuzz.com/article/i6394865071956165129?app_id=1106&c=tw …,2017-03-07 15:57:22,0,0,839263737236361216,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0881394725447,0.119966183475
1,1,1,1,Hacker Kim Dotcom on Wikileaks CIA Documents: Donald Trump Was Spied on 24-7 with His Phone http://fb.me/PWAdJ53G ,2017-03-07 15:33:52,0,0,839257821824892928,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0881394725447,0.119966183475
2,2,2,2,@CNN I agree with Leon Panetta. Wikileaks helped Russia & Donald Trump steal the election. Now they are trying to damage our Intel community,2017-03-07 15:33:24,3,0,839257704581464065,"{'neg': 0.229, 'neu': 0.681, 'pos': 0.09, 'compound': -0.5994}",0.0881394725447,0.119966183475
3,3,3,3,Fascinating read! What if Donald Trump and Hillary Clinton Had Swapped Genders? https://www.nyu.edu/about/news-publications/news/2017/march/trump-clinton-debates-gender-reversal.html …,2017-03-07 15:22:51,0,0,839255052263034882,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.5848}",0.0881394725447,0.119966183475
4,4,4,4,@CNN Devin Nunes is as dishonest as Donald Trump. Being a neophyte has nothing to do with it. Donald Trump is simply a liar. Plain & simply,2017-03-07 15:19:45,0,0,839254269224226817,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.7906}",0.0881394725447,0.119966183475
5,5,5,5,@CNN Donald Trump is clearly lying about the wiretap claim. It's disgusting. Yet some in news media act as if we should try to believe him.,2017-03-07 15:17:30,1,0,839253705430036481,"{'neg': 0.209, 'neu': 0.708, 'pos': 0.083, 'compound': -0.6249}",0.0881394725447,0.119966183475
6,6,6,6,"@CNN Of course,there is no evidence of Donald Trump's wiretap claim against President Obama. It's because Trump is lying as he always does",2017-03-07 15:08:19,1,1,839251391868727300,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.6808}",0.0881394725447,0.119966183475
7,7,7,7,@abermans @usaforyoubruv @MLP_officiel The French Donald Trump. You go girl.,2017-03-07 15:06:08,0,0,839250843845210112,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0881394725447,0.119966183475
8,8,8,8,So...how does a crooked Donald Trump feel about these leaks? @POTUS #WIKILEAKShttps://twitter.com/nytpolitics/status/839161238827503618 …,2017-03-07 14:48:43,0,0,839246461787308032,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0881394725447,0.119966183475
9,9,9,9,"Opinion | ‘President for a Day,’ starring Donald Trump http://wapo.st/2lVL9q5?tid=ss_tw-bottom …",2017-03-07 14:46:39,0,0,839245939437088773,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0881394725447,0.119966183475
