,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,HOW THE FUCK IS DONALD TRUMP ACTUALLY OUR PRESIDENT??????,2017-03-02 15:46:12,0,0,837448989771460613,"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.6662}",0.0736871142374,0.0723078514534
1,1,1,HAHAHA!! DONALD TRUMP JUST RUINED THE NEW YORK TIMES FOREVER WITH 3 WORD... https://youtu.be/xYqSG6x3sJs  #YouTube #TheNextNewsNetwork,2017-03-02 15:01:07,0,0,837437642052620289,"{'neg': 0.176, 'neu': 0.598, 'pos': 0.226, 'compound': 0.2695}",0.0736871142374,0.0723078514534
2,2,2,The ultimate case for a special prosecutor and the eventual resignation of Donald Trump http://www.dailykos.com/story/2017/3/2/1639388/-The-ultimate-case-for-a-special-prosecutor-and-the-eventual-resignation-of-Donald-Trump …,2017-03-02 14:12:14,0,0,837425341345968129,"{'neg': 0.13, 'neu': 0.71, 'pos': 0.16, 'compound': 0.128}",0.0736871142374,0.0723078514534
3,3,3,FULL EVENT: President Donald Trump Speech On USS Gerald Ford in Newport ... https://youtu.be/syDKFcBZV4Y  #YouTube,2017-03-02 14:12:02,1,0,837425292025167872,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0736871142374,0.0723078514534
4,4,4,Queremos Que Seas Rico [Why We Want You to Be Rich]: Dos Hombres un Mensaje - Donald Trump | ... #AudiobooksLatinohttps://goo.gl/fb/g5GcKF ,2017-03-02 12:38:43,0,0,837401805235585025,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",0.0736871142374,0.0723078514534
5,5,5,"Sen. Jeff Sessions endorses Donald Trump at Madison, Ala. rally... https://goo.gl/fb/lvZiQl  #jeffsessions",2017-03-02 11:32:39,0,0,837385180562272257,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",0.0736871142374,0.0723078514534
6,6,6,Recent Study Breaks Down Press Coverage of Donald Trump…You Won’t Believe These Numbers! http://viid.me/qbze3v pic.twitter.com/1nvxY2YNw3,2017-03-02 11:11:56,0,0,837379965444202496,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0736871142374,0.0723078514534
7,7,7,Investigate Donald Trump http://petitions.moveon.org/s/QJ=uut  @moveon,2017-03-02 10:45:24,0,0,837373288343044097,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0736871142374,0.0723078514534
8,8,8,I liked a @YouTube video from @redadski http://youtu.be/syDKFcBZV4Y?a  LIVE STREAM: President Donald Trump Speech On USS Gerald Ford in,2017-03-02 10:22:34,0,0,837367544323457025,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",0.0736871142374,0.0723078514534
9,9,9,Donald Trump’s wife Melania says she strives for normalcy... https://goo.gl/fb/Or5a01  #melaniatrump,2017-03-02 09:46:14,0,0,837358397825691653,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0736871142374,0.0723078514534
10,10,10,"When it comes to Donald Trump's Russia ties, it's all about the aides http://ln.is/huffingtonpost.com/HaZNa … via @HuffPostPol",2017-03-02 09:33:10,2,1,837355111617822721,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0736871142374,0.0723078514534
11,11,11,229 Republicans Voted Last Night to Prevent You from Ever Seeing Donald Trump's Tax Returns,2017-03-02 08:09:42,1,0,837334107491295233,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.0258}",0.0736871142374,0.0723078514534
12,12,12,"Donald Trump Lunches with Jake Tapper, George Stephanopoulos, Chuck Todd - Breitbart http://bit.ly/2ma58of  #BreitbartNews",2017-03-02 06:26:49,0,0,837308216459456512,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0736871142374,0.0723078514534
13,13,13,"Donald Trump won every county in the nys republican primary,     Except the one he lives in. Thank you John Kasich. #whatilearnedtoday",2017-03-02 05:05:28,0,0,837287744082698241,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.7351}",0.0736871142374,0.0723078514534
14,14,14,Donald Trump's actual policies contradict his joint session speech http://www.huffingtonpost.com/entry/donald-trump-policies-joint-session_us_58b6e282e4b0780bac2f010b?ncid=engmodushpmg00000004 … via @HuffPostPol,2017-03-02 03:15:48,0,0,837260143154892802,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}",0.0736871142374,0.0723078514534
15,15,15,Giving away FIVE copies of @EndIsNearSaveUS. Help Defeat Donald Trump -> @TagAmericaBlue #TagAmericaBlue https://giveaway.amazon.com/p/b283638ffb153648/?ref_=tsm_4_tw_p_tw … #giveaway,2017-03-02 01:14:53,3,0,837229715358433280,"{'neg': 0.149, 'neu': 0.597, 'pos': 0.254, 'compound': 0.2732}",0.0736871142374,0.0723078514534
16,16,16,How long has it been since Donald Trump attacked someone on Twitter? @CNNPoliticshttp://cnn.it/2m9Jznl ,2017-03-02 00:38:45,0,0,837220622128320513,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.4588}",0.0736871142374,0.0723078514534
