,Unnamed: 0,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,"Gold Star Father Khizr Khan Forbidden From Traveling, Donald Trump Is RETALIATING, This Is UNREAL! http://fb.me/UFEcHb9l ",2017-03-06 15:38:31,0,0,838896606221111296,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.4753}",0.0750649350649,0.0618701298701
1,1,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-06 15:34:33,0,0,838895609251774464,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0750649350649,0.0618701298701
2,2,Travel ban: What happens now in court?: President Donald Trump banned travel… https://goo.gl/fb/RmwyR0  via @WTKR3,2017-03-06 15:29:14,0,0,838894271415599113,"{'neg': 0.337, 'neu': 0.663, 'pos': 0.0, 'compound': -0.765}",0.0750649350649,0.0618701298701
3,3,David Letterman Calls On Alec Baldwin To Save America From Donald Trump http://deadline.com/2017/03/david-letterman-donald-trump-alec-baldwin-snl-save-country-1202037641/ … via @deadline,2017-03-06 15:19:11,0,0,838891740165718017,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}",0.0750649350649,0.0618701298701
4,4,John Oliver Blasts Donald Trump’s Wiretap Claim As “Stupid Watergate” http://deadline.com/2017/03/john-oliver-donald-trump-obma-wiretap-stupid-watergate-1202037440/ … via @deadline,2017-03-06 15:12:42,0,0,838890108313079808,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}",0.0750649350649,0.0618701298701
5,5,"Full Speech: Donald Trump HUGE Rally in Manchester, NH (2-8-16) - Right Side Broadcasting http://ref.gl/EeWHp9Ke ",2017-03-06 15:03:45,0,0,838887858685403136,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7885}",0.0750649350649,0.0618701298701
6,6,"WATCH: Donald Trump Rally in Greeley, CO LIVE Stream - Right Side Broadcasting http://ref.gl/177BbQMD ",2017-03-06 14:53:42,0,0,838885329494953984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0750649350649,0.0618701298701
7,7,Damn! #bencarson been taking shots of the #DonaldTrump koolaid to the head! #TheResistance got another one for the list. What a shame!,2017-03-06 14:44:10,0,0,838882926842490886,"{'neg': 0.26, 'neu': 0.74, 'pos': 0.0, 'compound': -0.7701}",0.0750649350649,0.0618701298701
8,8,"WATCH: Donald Trump Rally in Geneva, OH LIVE Stream - Right Side Broadcasting http://ref.gl/bnqcbdWm ",2017-03-06 13:33:51,1,0,838865232885776385,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0750649350649,0.0618701298701
9,9,WATCH: DONALD TRUMP'S INSPIRING ELECTION NIGHT REMARKS - Right Side Broadcasting http://ref.gl/o7fsbSdn ,2017-03-06 13:25:03,2,1,838863019861913602,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.5473}",0.0750649350649,0.0618701298701
