,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,@mercyn_ @Rosaventino @Bear_Foote_,2017-03-07 14:18:02,0,0,839238739796840448,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0949152542373,0.118881355932
1,1,1,1,Donald Trump has spent almost a third of his days as President in Mar-a-Lago http://www.independent.co.uk/news/world/americas/donald-trump-spent-almost-third-time-office-mar-a-lago-resort-palm-beach-florida-a7611326.html …,2017-03-07 13:20:14,2,4,839224195582201857,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0949152542373,0.118881355932
2,2,2,2,@owillis Or anything detrimental to Donald Trump or the Republican Party.,2017-03-07 13:08:37,18,1,839221269300133888,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.0949152542373,0.118881355932
3,3,3,3,Franken: 'We don't know what the Russians have on Donald Trump' - ABC News - http://abcn.ws/2n2vuFE  via @ABC,2017-03-07 13:04:20,17,10,839220193905758208,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0949152542373,0.118881355932
4,4,4,4,President Donald Trump to Planned Parenthood: Get Rid of Abortions to Keep Federal Funding - Breitbart http://bit.ly/2mZnZjF ,2017-03-07 12:42:46,0,0,839214766690340865,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0949152542373,0.118881355932
5,5,5,5,"IMHO, the extent of former President Obama's involvement in the attempted sabotage of POTUS Donald Trump's… http://twishort.com/mFLlc ",2017-03-07 11:41:48,0,0,839199420524687360,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5267}",0.0949152542373,0.118881355932
6,6,6,6,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-07 11:10:59,0,0,839191668033269762,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0949152542373,0.118881355932
7,7,7,7,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-07 11:10:59,0,0,839191667999637505,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0949152542373,0.118881355932
8,8,8,8,@RoguePOTUSStaff Every time I see a new tweet from #DonaldTrump whining about the #media:pic.twitter.com/rK9ckTYxMH,2017-03-07 10:59:32,0,0,839188784981880833,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.2263}",0.0949152542373,0.118881355932
9,9,9,9,Newly released inauguration photos confirm: Donald Trump is a pathetic loser http://www.dailykos.com/story/2017/3/7/1641013/-Newly-released-inauguration-photos-confirm-Donald-Trump-is-a-pathetic-loser …@,2017-03-07 10:57:11,0,0,839188192196759552,"{'neg': 0.441, 'neu': 0.559, 'pos': 0.0, 'compound': -0.7964}",0.0949152542373,0.118881355932
10,10,10,10,Congress Can Remove Donald Trump From Office Without Impeaching Him - TIME https://apple.news/AnnJHVXHgSki-OVHFJiX61A …,2017-03-07 09:57:47,0,0,839173246532661248,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0949152542373,0.118881355932
