,Unnamed: 0,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,"WATCH: Donald Trump Rally in Melbourne, FL LIVE Stream - Right Side Broadcasting http://ref.gl/uuTFZPow ",2017-03-03 15:45:27,0,0,837811186469056517,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942052723229,0.050723263392
1,1,"WATCH: Donald Trump, Mike Pence Hold Rally in Eau Claire, WI LIVE Stream - Right Side Broadcasting http://ref.gl/p1ZLoiIS ",2017-03-03 15:33:34,1,1,837808195041017856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942052723229,0.050723263392
2,2,"WATCH: Donald Trump Rally in Lisbon, ME LIVE Stream - Right Side Broadcasting http://ref.gl/IjGKjsuE ",2017-03-03 15:24:54,0,0,837806013759705091,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942052723229,0.050723263392
3,3,"Donald J. Trump for President Rally at Prescott Valley Event Center, AZ - Oct 4, 2016 | Donald Trump 2016 Online... http://ref.gl/vFTTc6JT ",2017-03-03 15:14:19,0,0,837803351748177920,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942052723229,0.050723263392
4,4,"yo dawg, we heard you like Donald Trump so we took the brakes out yo car and painted the dash solid gold pic.twitter.com/dptqfop9I2",2017-03-03 14:49:50,23,6,837797190235992065,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.4767}",0.0942052723229,0.050723263392
5,5,Donald Trump's attempt to shift Russia focus to Chuck Schumer is more than a little desperate http://www.huffingtonpost.com/entry/donald-trump-chuck-schumer-russia_us_58b9b656e4b05cf0f40060d4?ncid=engmodushpmg00000004 … via @HuffPostPol,2017-03-03 14:44:28,0,0,837795841553346560,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.3117}",0.0942052723229,0.050723263392
6,6,"BREAKING: Arnold Schwarzenegger QUITS “The Apprentice”, “I Will Not Work With Donald Trump” http://fb.me/1PBHPI3yM ",2017-03-03 14:03:35,0,0,837785551176675330,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942052723229,0.050723263392
7,7,"REAL Donald Trump Is Back, Fires Off Deranged Tweetstorm Blaming Dems For His Own Scandals http://fb.me/8oMVKwkAE ",2017-03-03 13:58:40,0,0,837784313080995841,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.7506}",0.0942052723229,0.050723263392
8,8,"New York Primary Victory Speech - April 19, 2016 | Donald Trump 2016 Online - Make America Great Again! http://ref.gl/vbTflxgl ",2017-03-03 13:04:13,0,0,837770611615129600,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6588}",0.0942052723229,0.050723263392
9,9,"In 1927, Donald Trump’s father was arrested after a Klan riot in Queens http://fb.me/8yIsKtbaO ",2017-03-03 12:55:38,0,0,837768452886626304,"{'neg': 0.379, 'neu': 0.621, 'pos': 0.0, 'compound': -0.7717}",0.0942052723229,0.050723263392
10,10,Replay: Donald Trump Speaks at NY State Republican Gala (4-14-16) - Right Side Broadcasting http://ref.gl/uEvhv9Tx ,2017-03-03 12:44:48,0,0,837765724609261568,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942052723229,0.050723263392
11,11,"Donald Trump Rally in Wilkes-Barre, PA - Oct 10, 2016 | Donald Trump 2016 Online - Make America Great Again! http://ref.gl/XOciJ6FS ",2017-03-03 12:34:13,1,0,837763061654040576,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.6588}",0.0942052723229,0.050723263392
12,12,"Trump, Russian Official Use Same Phrase About Scandal: President Donald Trump and Russian… https://goo.gl/fb/cC92KF ",2017-03-03 12:20:18,0,0,837759561562009603,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.4404}",0.0942052723229,0.050723263392
13,13,Donald Trump 2016 Online - Make America Great Again! http://ref.gl/4UJlVetT ,2017-03-03 12:13:58,0,0,837757964882567168,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.6588}",0.0942052723229,0.050723263392
14,14,"WATCH: Donald Trump Rally in Albuquerque, NM LIVE Stream - Right Side Broadcasting http://ref.gl/AdWFiE8Y ",2017-03-03 12:04:01,0,0,837755463160606720,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942052723229,0.050723263392
15,15,"Donald Trump Just Sent MOST RIDICULOUS Tweet Of All Time, This Proves He’s A Conspiracy-Loving LUNATIC http://fb.me/5YKGAkn3Q ",2017-03-03 11:54:36,0,0,837753091193712640,"{'neg': 0.369, 'neu': 0.631, 'pos': 0.0, 'compound': -0.8478}",0.0942052723229,0.050723263392
16,16,"Grand Opening Of The Trump International Hotel in Washington D.C - Oct 26, 2016 | Donald Trump 2016 Online - Mak... http://ref.gl/ZAUQmKHR ",2017-03-03 11:54:12,0,0,837752993365663744,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.4588}",0.0942052723229,0.050723263392
17,17,"WATCH: Donald Trump Rally in Golden, CO LIVE Stream - Right Side Broadcasting http://ref.gl/mCOPesvD ",2017-03-03 11:34:13,0,0,837747962029617152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942052723229,0.050723263392
18,18,"WATCH: Donald Trump Speaks at Remembrance Luncheon in Houston, TX LIVE Stream - Right Side Broadcasting http://ref.gl/yLQT249z ",2017-03-03 11:24:45,0,0,837745579656519680,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4995}",0.0942052723229,0.050723263392
19,19,Top White House Aide Was Highly Critical of Donald #Trump Throughout 2016 Campaign: #CNN…https://goo.gl/fb/di08Dl ,2017-03-03 10:55:10,0,0,837738134704177152,"{'neg': 0.158, 'neu': 0.732, 'pos': 0.11, 'compound': -0.2006}",0.0942052723229,0.050723263392
20,20,"@YelhsamiiH it's like waking up knowing you're really not being trolled, Donald Trump is really the President",2017-03-03 10:54:30,0,0,837737968588709888,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",0.0942052723229,0.050723263392
