,Unnamed: 0,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,"#FAKENEWS
#SPYGATE HILLARY INVOLVEMENT 
Donald Trump Has 'Secret Server' Communicating With Russia: Report http://ln.is/www.ndtv.com/world-n/mqfMR … via @ndtv",2017-03-06 15:58:21,0,0,838901598600499200,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
1,1,"Fai naming the states:
""Mexico!""
""Wait or is it not a state cuz of Donald Trump?""",2017-03-06 14:35:31,4,0,838880750254579712,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
2,2," 
3-6-17....WATCH: Donald Trump Press Sec Sean Spicer Press Conference 3/6/2017 https://www.youtube.com/watch?v=oI7WnkZpQZo&feature=share …",2017-03-06 14:32:31,0,0,838879997284741121,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
3,3,@elizabethforma Donald Trump - Editor in Chief of Fake News.,2017-03-06 14:11:15,0,0,838874646640459777,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}",0.0603469514935,0.126534398052
4,4,Donald Trump - Editor in Chief of Fake News.,2017-03-06 14:11:00,0,0,838874583734300674,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",0.0603469514935,0.126534398052
5,5,"Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker
@tedcruz",2017-03-06 13:48:18,0,0,838868867883614210,"{'neg': 0.369, 'neu': 0.631, 'pos': 0.0, 'compound': -0.6249}",0.0603469514935,0.126534398052
6,6,Donald Trump's wiretap tweets raise his risk of impeachment http://fw.to/g4KI4nE ,2017-03-06 13:36:00,0,0,838865775721078785,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}",0.0603469514935,0.126534398052
7,7,WATCH: Donald Trump Press Secretary Sean Spicer Press Conference 3/6/201... https://youtu.be/mCHwd8EIdsI  via @YouTube,2017-03-06 13:32:51,0,0,838864980028030984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
8,8,"@JFleckenAlvarez You believe in Donald Trump, that is so sad.",2017-03-06 13:15:50,0,0,838860700411899904,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.6113}",0.0603469514935,0.126534398052
9,9,TheSixtyFive - Over 65 million Americans rejected Donald Trump. Let's remind congress they work for all of us. http://thesixtyfive.org/weeklyCTA ,2017-03-06 12:57:35,0,0,838856106764079104,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5106}",0.0603469514935,0.126534398052
10,10,Donald Trump will hate the latest Der Spiegel cover https://www.indy100.com/article/latest-der-spiegel-magazine-front-cover-donald-trump-vladimir-putin-7612816 …,2017-03-06 12:19:11,0,0,838846440885616641,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.5719}",0.0603469514935,0.126534398052
11,11,Donald Trump launches Irish ‘Make America Great Again’ hat – with one huge mistake https://www.indy100.com/article/donald-trump-st-patricks-day-17-march-make-america-great-again-shamrock-mistake-7613416 …,2017-03-06 12:18:36,0,0,838846293359353856,"{'neg': 0.121, 'neu': 0.556, 'pos': 0.323, 'compound': 0.6124}",0.0603469514935,0.126534398052
12,12,Donald Trump has 'total' confidence in Jeff Sessions but 'wasn't aware' of Russia conversations http://fw.to/cEngWzb ,2017-03-06 12:16:17,0,0,838845713614241795,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.2846}",0.0603469514935,0.126534398052
13,13,"""Donald Trump's most important friend in Congress"" http://www.msnbc.com/rachel-maddow-show/donald-trumps-most-important-friend-congress …",2017-03-06 12:15:53,0,0,838845613433307136,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.6779}",0.0603469514935,0.126534398052
14,14,"Donald Trump's grammar, syntax errors: Times when the English language took a hit http://www.amny.com/news/donald-trump-grammar-syntax-errors-times-when-the-english-language-took-a-hit-1.12471317 … via @amNewYork",2017-03-06 12:15:13,0,0,838845445166202880,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.34}",0.0603469514935,0.126534398052
15,15,David Letterman Calls On Alec Baldwin To Save America From Donald Trump http://deadline.com/2017/03/david-letterman-donald-trump-alec-baldwin-snl-save-country-1202037641/ … via @deadline,2017-03-06 12:14:04,0,0,838845153502769152,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}",0.0603469514935,0.126534398052
16,16,The dangerous rage of Donald Trump - http://goo.gl/news/cM2k2  via http://news.google.com ,2017-03-06 12:04:38,0,0,838842779744743426,"{'neg': 0.489, 'neu': 0.511, 'pos': 0.0, 'compound': -0.7717}",0.0603469514935,0.126534398052
17,17,"Donald Trump PERSONALLY Exposes What OBAMA Told Russia. Holy Cow, This is TREASON. http://fb.me/1P664Do8D ",2017-03-06 11:52:34,0,2,838839745790820355,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.6289}",0.0603469514935,0.126534398052
18,18,@realDonaldTrump?Spies have ‘considerable intelligence’ of collusion between Russian officials and Donald Trump team http://www.independent.co.uk/news/world/americas/donald-trump-russia-collusion-campaign-us-spies-nsa-agent-considerable-intelligence-a7613266.html …,2017-03-06 11:41:51,0,0,838837048328994818,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.4767}",0.0603469514935,0.126534398052
19,19,Mark Levin PROVES Obama Wiretapping on President Donald Trump | Fox & Fr... https://youtu.be/91fNfGjZdM0  via @YouTube #ObamaWiretapping,2017-03-06 11:05:27,0,0,838827888266866688,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
20,20,"Odds 2-1 you don't make a year @realDonaldTrump A good bet: Donald Trump may not last the year, betting website says http://www.salon.com/2017/03/06/a-good-bet-donald-trump-may-not-last-the-year-betting-website-says/#.WL2yEFx2G2M.twitter …",2017-03-06 11:03:19,0,0,838827347675598848,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}",0.0603469514935,0.126534398052
21,21,Did Donald Trump endorse paid FAMILY leave? - CNN. Trump also endorsed clean air and water in the same speech.... https://apple.news/AxcEs-syQQTimWGkvg4ZBQg …,2017-03-06 11:02:00,0,0,838827020402507776,"{'neg': 0.05, 'neu': 0.661, 'pos': 0.289, 'compound': 0.7003}",0.0603469514935,0.126534398052
22,22,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-06 10:35:08,0,0,838820256953032704,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0603469514935,0.126534398052
23,23,Former ABC News employees urge strong stand against Donald Trump - http://go.shr.lc/2mLyPZG  - @washtimes,2017-03-06 09:26:39,0,0,838803024516694016,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}",0.0603469514935,0.126534398052
24,24,Jason Chaffetz: Haven’t seen direct info yet to back up Donald Trump’s wiretap claims - http://go.shr.lc/2mMbA5M  - @washtimes,2017-03-06 09:26:13,0,0,838802911928942592,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
25,25,"Until Donald Trump plugs intel leaks, Russia conspiracy allegations to continue - http://go.shr.lc/2mrnQHU  - @washtimes",2017-03-06 09:25:46,0,0,838802799580303361,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}",0.0603469514935,0.126534398052
26,26,Donald Trump signs new extreme vetting order - http://go.shr.lc/2mtuTj6  - @washtimes,2017-03-06 09:23:14,0,0,838802163245662210,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
27,27,George W. Bush vs. President Donald Trump: A changing republican party http://blog.timesunion.com/jess/george-w-bush-vs-president-donald-trump-a-changing-republican-party/237/ …,2017-03-06 09:17:56,0,0,838800828181917699,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.0603469514935,0.126534398052
28,28,Thank You President Donald Trump for Executive Order Protecting The Nation From Foreign Terrorist Entry Into The... http://fb.me/8u76eUwx1 ,2017-03-06 09:10:35,1,1,838798979689218048,"{'neg': 0.203, 'neu': 0.69, 'pos': 0.108, 'compound': -0.4939}",0.0603469514935,0.126534398052
29,29,Donald Trump’s Florida presidency: 241+ hours in Sunshine State http://www.palmbeachpost.com/news/national/donald-trump-florida-presidency-241-hours-sunshine-state/ObClRu6ANQaE53UapagoyI/ …,2017-03-06 09:10:27,0,0,838798945778348035,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.0603469514935,0.126534398052
30,30,Mika Brzezinski is Officially Done With Donald Trump: 'This Presidency is Fake and Failed' http://www.mediaite.com/online/mika-brzezinski-is-officially-done-with-donald-trump-this-presidency-is-fake-and-failed/ … via @mediaite,2017-03-06 09:00:29,0,0,838796435663507456,"{'neg': 0.299, 'neu': 0.701, 'pos': 0.0, 'compound': -0.7506}",0.0603469514935,0.126534398052
31,31,Donald Trump's Hoodwinking Of Working Class People Now Complete http://www.mediaite.com/online/donald-trumps-hoodwinking-of-working-class-people-now-complete/ … via @mediaite,2017-03-06 08:59:39,0,0,838796226950795265,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
32,32,Don Cheadle says Donald Trump is a racist from way back http://www.avclub.com/r/251520tsd  via @TheAVClub,2017-03-06 08:55:58,0,0,838795301184016384,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.6124}",0.0603469514935,0.126534398052
33,33,"In Bizarre Series of Tweets, Don Cheadle Claims Donald Trump Used Racist Slur with Friend's Father http://people.com/politics/don-cheadle-accuses-donald-trump-racist-slur-golf-outing/ … via @people",2017-03-06 08:54:08,1,0,838794839391109120,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.743}",0.0603469514935,0.126534398052
34,34,"In the era of Donald Trump, Germans debate a military buildup https://wpo.st/pzRf2 ",2017-03-06 08:53:21,0,0,838794641201852418,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0603469514935,0.126534398052
35,35,John Oliver Blasts Donald Trump’s Wiretap Claim As “Stupid Watergate” http://deadline.com/2017/03/john-oliver-donald-trump-obma-wiretap-stupid-watergate-1202037440/ … via @deadline,2017-03-06 08:52:42,0,0,838794479486267393,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}",0.0603469514935,0.126534398052
36,36,Axios: Chuck Schumer Plans New 'Blue Wall' to Block Donald Trump's Border Wall - Breitbart http://www.breitbart.com/big-government/2017/03/05/axios-schumer-plans-to-block-trump-border-wall/ …,2017-03-06 08:51:51,0,0,838794264427511808,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4404}",0.0603469514935,0.126534398052
37,37,Donald Trump is America's conspiracy theorist in chief http://fw.to/gK36ZXY ,2017-03-06 08:48:57,0,0,838793534836736000,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}",0.0603469514935,0.126534398052
38,38,"Donald Trump was seething with rage, says friend who talked to him twice this weekend http://cnb.cx/2meiL5m ",2017-03-06 08:48:35,0,0,838793443614855168,"{'neg': 0.173, 'neu': 0.673, 'pos': 0.154, 'compound': -0.1027}",0.0603469514935,0.126534398052
