,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,Sessions Revelations Leave Donald Trump in Another Fine Russian Mess http://ln.is/www.newyorker.com/ne/uf9kK … via @JohnCassidy,2017-03-03 13:31:52,0,0,837777569151922176,"{'neg': 0.239, 'neu': 0.645, 'pos': 0.116, 'compound': -0.2263}",0.0296896551724,0.100275862069
1,1,1,"""Arnold Schwarzenegger Says He Won’t Be Back On ‘Celebrity Apprentice,’ Due To Donald Trump""  http://deadline.com/2017/03/arnold-schwarzenegger-donald-trump-quits-celebrity-apprentice-1202035845/amp/ …",2017-03-03 12:33:59,1,0,837763002803847168,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
2,2,2,"Hey Sean Spicer, where did Donald Trump get the money to finance his campaign? http://www.dailykos.com/story/2017/3/2/1639375/-Hey-Sean-Spicer-where-did-Donald-Trump-get-the-money-to-finance-his-campaign …",2017-03-03 10:41:34,0,0,837734711187410944,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
3,3,3,@DBloom451 @JustMy_NameHere @ElectionLawCtr I don't understand why Donald Trump is not calling for an investigation of Obama and Clinton,2017-03-03 10:00:07,2,1,837724279995256832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
4,4,4,Attorney General Jeff Sessions: I Will Recuse from Investigations of Donald Trump Campaign -  http://bit.ly/2lZFcuB  #BreitbartNews,2017-03-03 08:30:04,0,0,837701618401411072,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
5,5,5,Shouldn't allow him to be a citizen !! #PatrickStewart wants to be #Americancitizen to 'fight' #DonaldTrump  http://dailym.ai/2lHAkrq  via,2017-03-03 08:28:00,0,0,837701101105348608,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.3071}",0.0296896551724,0.100275862069
6,6,6,"Alec Baldwin Gets a Little Too Into Character, Fights With Fellow Donald Trump Impersonator http://a.msn.com/0A/en-us/AAnJLia?ocid=st …",2017-03-03 08:24:44,0,0,837700276786192384,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",0.0296896551724,0.100275862069
7,7,7,Washington Post Likens Donald Trump to Adolf Hitler - Breitbart http://bit.ly/2mh5MzV  #BreitbartNews,2017-03-03 08:11:44,0,0,837697005686239232,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
8,8,8,Angela Merkel to meet Donald Trump in Washington this month  http://shr.gs/YwqhVBX  #TheExpress,2017-03-03 08:02:14,0,0,837694614266077186,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
9,9,9,How Toxic is #DonaldTrump? Chanting his name is used to Taunt minority high school students. #HateSpeech. #Trumphttp://www.theday.com/article/20170302/NWS12/170309865 …,2017-03-03 06:04:22,0,2,837664951179210752,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
10,10,10,Donald Trump under fire from veterans for wearing flight jacket and admiral's hat - The Telegraph https://apple.news/AdPI-qMO2QSCiI_1aN3bqoA …,2017-03-03 06:02:06,0,0,837664383375458306,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.34}",0.0296896551724,0.100275862069
11,11,11,"""The most outrageous of Donald Trump's bogus employment statistics"" http://www.msnbc.com/rachel-maddow-show/the-most-outrageous-donald-trumps-bogus-employment-statistics …",2017-03-03 05:10:12,0,0,837651322912583680,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.5095}",0.0296896551724,0.100275862069
12,12,12,The Kaepernick Protest Got Donald Trump Elected http://trib.al/dl32IDc pic.twitter.com/SA9bgLgE2c,2017-03-03 05:07:21,0,0,837650603136462848,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.25}",0.0296896551724,0.100275862069
13,13,13,Anonymous - The TRUTH about Donald Trump https://www.youtube.com/watch?v=rM-WpZ0ZO4Y&feature=share …,2017-03-03 04:26:15,1,1,837640262335803393,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.4648}",0.0296896551724,0.100275862069
14,14,14,Donald Trump probably smells weird,2017-03-03 04:11:13,33,0,837636477047738370,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.1779}",0.0296896551724,0.100275862069
15,15,15,Donald trump is an industry plant meant to raise voter turnout,2017-03-03 03:56:23,1,0,837632744939270145,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
16,16,16,@realDonaldTrump HE LIED!!  HE NEEDS TO RESIGN!!  PERJURY IS A CRIME!!  HE IS ALSO COVERING UP FOR THE TRAITOR DONALD TRUMP!!,2017-03-03 03:18:32,0,0,837623218823446532,"{'neg': 0.492, 'neu': 0.508, 'pos': 0.0, 'compound': -0.9477}",0.0296896551724,0.100275862069
17,17,17,'Epitome of hypocrisy': Donald Trump under fire from veterans for wearing flight jacket and admiral's hat http://fb.me/8weYzVBMf ,2017-03-03 03:05:42,0,0,837619990035587075,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.34}",0.0296896551724,0.100275862069
18,18,18,#DonaldTrump's name has become synonymous to #HateSpeech: Students taunt basketball players with ‘#Trump’ chantshttp://www.si.com/more-sports/2017/03/02/donald-trump-chants-connecticut-basketball-players …,2017-03-03 01:10:50,1,0,837591083794083840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
