,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,Van Jones wasn’t the only one to jump the cable news shark last night over Donald Trump http://www.palmerreport.com/opinion/van-jones-wasnt-the-only-one-to-jump-the-cable-news-shark-last-night-over-donald-trump/1712/ … via @PalmerReport,2017-03-01 15:51:24,0,1,837087907814993921,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.101494562791,0.106922843419
1,1,1,1,"Donald #Trump speech to Congress leaves #Democrats befuddled, in ruins, with question marks - http://go.shr.lc/2mbZOB0  - @washtimes",2017-03-01 15:47:59,1,0,837087047219306497,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4404}",0.101494562791,0.106922843419
2,2,2,2,"DONALD TRUMP  DOESN'T  DESERVE SARAH PALIN 'S SUPPORT ! HE TREATS PALIN LIKE SHIT 
@Youth4Palin @SarahPalinUSA @realDonaldTrump @POTUS",2017-03-01 15:29:03,0,0,837082285241470976,"{'neg': 0.171, 'neu': 0.554, 'pos': 0.275, 'compound': 0.3869}",0.101494562791,0.106922843419
3,3,3,3,"SARAH PALIN 2020  . DONALD TRUMP  LIED TO SARAH PALIN AND FUCKED HER OVER. #RunSarahRun
@Youth4Palin @SarahPalinUSA @realDonaldTrump @POTUS",2017-03-01 15:27:57,0,0,837082008618688512,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.8579}",0.101494562791,0.106922843419
4,4,4,4,I liked a @YouTube video http://youtu.be/FzIGs0KMd4Q?a  Michael Moore DESTROYS Donald Trump After Speech,2017-03-01 15:21:16,1,1,837080327084462080,"{'neg': 0.269, 'neu': 0.558, 'pos': 0.174, 'compound': -0.368}",0.101494562791,0.106922843419
5,5,5,5,Correspondants VOA du 1er mars 2017: Premier discours de Donald Trump au Congrès: Devant… https://goo.gl/fb/PH7z5h ,2017-03-01 15:15:30,0,0,837078875024805888,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.101494562791,0.106922843419
6,6,6,6,I liked a @YouTube video http://youtu.be/tsWI07e10y0?a  Bill Maher On President Donald Trump's Speech: There's Two Trumps | Hardball | MSNBC,2017-03-01 15:12:11,0,0,837078040958005248,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.101494562791,0.106922843419
7,7,7,7,"@CNN The bar was set so low for Donald Trump's speech that as long as he didn't fall over and bump his head, it was considered a success",2017-03-01 15:03:22,2,2,837075820795420677,"{'neg': 0.087, 'neu': 0.795, 'pos': 0.118, 'compound': 0.2403}",0.101494562791,0.106922843419
8,8,8,8,Alec Baldwin Plans Satirical Donald Trump Book http://rol.st/2mevDJv  via @RollingStone,2017-03-01 14:56:52,0,0,837074186329866240,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.101494562791,0.106922843419
9,9,9,9,I liked a @YouTube video http://youtu.be/2n8OXr8LErc?a  Jake Tapper DESTROYS Donald Trump's speech to Congress,2017-03-01 14:48:28,0,0,837072072660508672,"{'neg': 0.253, 'neu': 0.584, 'pos': 0.163, 'compound': -0.368}",0.101494562791,0.106922843419
