,Unnamed: 0,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,How Donald Trump is viewed by China's Communist Party http://dlvr.it/NY4fJ8 ,2017-03-05 15:39:08,0,0,838534372693164032,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.136153846154,0.0658461538462
1,1,"@pewdiepie PewDiePie are you a gay faggot that is gay for Donald trump?,but all jokes aside I love your videos #PewdiepieDidNothingWrong",2017-03-05 14:49:33,0,0,838521896496951296,"{'neg': 0.165, 'neu': 0.602, 'pos': 0.233, 'compound': 0.2023}",0.136153846154,0.0658461538462
2,2,@EricShawnTV @FoxNews @POTUS I'm going to have to believe @POTUS #DonaldTrump over the admitted liar and Obama lackey.,2017-03-05 13:45:11,1,0,838505695309889538,"{'neg': 0.159, 'neu': 0.773, 'pos': 0.068, 'compound': -0.4404}",0.136153846154,0.0658461538462
3,3,"""Donald Trump, Mosul, China: Your Morning Briefing"" by CHARLES McDERMID via NYT The New York Times http://ift.tt/2mt1dmS ",2017-03-05 11:06:24,0,0,838465739313065985,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.136153846154,0.0658461538462
4,4,Did President Obama Spy On Donald Trump? | True News https://youtu.be/Q_0HAWWeC4E ,2017-03-05 08:57:45,1,0,838433363987943426,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}",0.136153846154,0.0658461538462
5,5,"She's also ignoring she said FISA order targeted ""private server in Donald Trump’s Trump Tower."" Server she was discussing is in Philly.",2017-03-05 08:26:49,61,33,838425575891091457,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4019}",0.136153846154,0.0658461538462
6,6,"Mensch now denying that in November she said FISA order ""covers Donald Trump."" It's because of her sloppy language Trump reacted. https://twitter.com/LouiseMensch/status/838417964714045440 …",2017-03-05 08:24:15,113,66,838424930819649537,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.34}",0.136153846154,0.0658461538462
7,7,I've been in Canada for all of ten minutes and it's been the best vacation already because no Donald Trump,2017-03-05 05:53:05,12,1,838386888717164545,"{'neg': 0.09, 'neu': 0.738, 'pos': 0.172, 'compound': 0.4588}",0.136153846154,0.0658461538462
8,8,Donald Trump was right: The pro-Trump rallies are the biggest ever. https://twitter.com/RogerJStoneJr/status/838252375919886337 …,2017-03-05 05:17:26,32,14,838377918296383488,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.136153846154,0.0658461538462
9,9,"#SNL is doing a live remake of Dumb And Dumber with Donald Trump, Jr. and Eric Trump on Update right now. @nbcsnl @SNLUpdate",2017-03-04 21:22:43,0,0,838258449070833668,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.7003}",0.136153846154,0.0658461538462
10,10,Donald Trump's profitable presidency http://theweek.com/articles/683357/donald-trumps-profitable-presidency …,2017-03-04 20:39:07,0,0,838247479489474561,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.136153846154,0.0658461538462
11,11,Why Fox News just can't quit Donald Trump https://youtu.be/UYMIgnw2FPU ,2017-03-04 18:08:10,0,0,838209490654806016,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.136153846154,0.0658461538462
12,12,Donald Trump is the ideal of the bourgeois. He accomplished the American Dream of oligarchy.,2017-03-04 16:09:05,1,0,838179522654654465,"{'neg': 0.0, 'neu': 0.591, 'pos': 0.409, 'compound': 0.8074}",0.136153846154,0.0658461538462
