,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
36,36,36,36,The rise of anti-Semitism in Donald Trump's America http://www.newstatesman.com/world/north-america/2017/02/rise-anti-semitism-donald-trumps-america …,2017-03-04 09:20:43,0,0,838076751901257729,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
37,37,37,37,"I'm not being hateful, but you wrote 500 words on one Rupert Murdoch tweet about Donald Trump. *runs away* https://twitter.com/brianstelter/status/838034543512805376 …",2017-03-04 09:20:28,5,2,838076689427095553,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2057}",0.0737459019506,0.118593435526
38,38,38,38,"In other news, Donald Trump doesn't know how FISA warrants work or any warrant for that matter. 

I'm going by his tweets for this.",2017-03-04 09:01:28,12,9,838071907853471748,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.0258}",0.0737459019506,0.118593435526
39,39,39,39,Wilbur Ross s Only Regret Is Not Making More Money Off Donald Trump http://www.vanityfair.com/news/2017/03/wilbur-ross-only-regret-not-making-more-money-off-donald-trump?mbid=nl_CH_58b9b574a50ee02e65e42d72 … via @VanityFair,2017-03-04 08:55:20,17,14,838070365771427841,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4215}",0.0737459019506,0.118593435526
40,40,40,40,Just checked out Donald Trump's feed. Shabbat is a sacred time for America's No. 1 Presbyterian.,2017-03-04 08:54:49,4,3,838070234187714560,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",0.0737459019506,0.118593435526
41,41,41,41,Donald Trump is literally a sociopath,2017-03-04 08:52:21,0,0,838069616731635714,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
42,42,42,42,Big Survey Shows Firm Majority Support for Donald Trump's Refugee Reform - Breitbart http://bit.ly/2mPOMPr ,2017-03-04 08:15:53,1,1,838060438298451968,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.0737459019506,0.118593435526
43,43,43,43,Donald Trump Questions ‘Sick Guy’ Barack Obama for ‘Wire Tapping’ His Campaign - Breitbart http://bit.ly/2lJORD8 ,2017-03-04 08:14:09,0,0,838060002896142337,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}",0.0737459019506,0.118593435526
44,44,44,44,.@SenatorIsakson suggests that Donald Trump release his tax returns http://politics.blog.ajc.com/2017/03/03/johnny-isakson-suggests-that-donald-trump-release-his-tax-returns/ …,2017-03-04 08:10:23,6,3,838059052290682883,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
45,45,45,45,Donald Trump’s sinking White House can’t even get straight who it’s throwing under Russia bus http://www.palmerreport.com/opinion/donald-trumps-sinking-white-house-cant-even-agree-throwing-russia-bus/1774/ … via @PalmerReport,2017-03-04 07:43:18,4,3,838052238484516864,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.1695}",0.0737459019506,0.118593435526
46,46,46,46,"Donald Trump vows to investigate Democrats over Russia, misspells the same word two different ways http://www.palmerreport.com/opinion/investigate-democrats-russia-mispells/1767/ … via @PalmerReport",2017-03-04 07:40:15,0,2,838051468808753152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
47,47,47,47,"Donald Trump is repugnant, says liberal Democrat williamcohan, but he's right about this one thing… https://twitter.com/i/web/status/838049321132122113 …",2017-03-04 07:35:39,0,0,838050314863378433,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
48,48,48,48,Vladimir Putin’s cataclysmic endgame once elevating Donald Trump proves to have been a mistake http://www.palmerreport.com/opinion/vladimir-putins-cataclysmic-endgame-once-elevating-donald-trump-proves-to-have-been-a-mistake/1777/ … via @PalmerReport,2017-03-04 07:34:23,7,4,838049996188631040,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.34}",0.0737459019506,0.118593435526
49,49,49,49,Donald Trump just launched his plan to publish a weekly list of crimes by immigrants http://fb.me/8R7H62SUg ,2017-03-04 07:33:10,0,0,838049688771248129,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.128}",0.0737459019506,0.118593435526
