,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,I liked a @YouTube video http://youtu.be/2n8OXr8LErc?a  Jake Tapper DESTROYS Donald Trump's speech to Congress,2017-03-01 15:16:22,0,0,837079091916439552,"{'neg': 0.253, 'neu': 0.584, 'pos': 0.163, 'compound': -0.368}",0.0798678289602,0.0916284428599
1,1,1,1,"""The most outrageous of Donald Trump's bogus employment statistics"" http://www.msnbc.com/rachel-maddow-show/the-most-outrageous-donald-trumps-bogus-employment-statistics …",2017-03-01 15:10:10,1,0,837077534038622208,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.5095}",0.0798678289602,0.0916284428599
2,2,2,2,"@Donald_Trump_0 IMO it's a waste of time,effort & $ to attempt to amend Constitution. If Politicians supported existing wouldn't need to!",2017-03-01 15:09:45,0,0,837077425985110020,"{'neg': 0.145, 'neu': 0.748, 'pos': 0.108, 'compound': -0.2003}",0.0798678289602,0.0916284428599
3,3,3,3,"NO WAY in Hell!
Oprah Winfrey says she could run for president, thanks to Donald Trump http://dailym.ai/2mKVCEG  via @MailOnline",2017-03-01 14:57:02,0,0,837074227547140097,"{'neg': 0.293, 'neu': 0.599, 'pos': 0.109, 'compound': -0.7118}",0.0798678289602,0.0916284428599
4,4,4,4,"""The most outrageous of Donald Trump's bogus employment statistics"" http://www.msnbc.com/rachel-maddow-show/the-most-outrageous-donald-trumps-bogus-employment-statistics …",2017-03-01 14:55:09,0,0,837073751233683457,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.5095}",0.0798678289602,0.0916284428599
5,5,5,5,@ChrisB8s @dumptrump33 @realDonaldTrump Donald Trump has accomplished more in 8 was the Obama in 8 years. Why so much hate????,2017-03-01 14:36:41,0,0,837069105945509888,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.594}",0.0798678289602,0.0916284428599
6,6,6,6,I added a video to a @YouTube playlist http://ln.is/www.youtube.com/We8mC … President Donald Trump Addresses Congress 2/28/17,2017-03-01 14:24:43,0,0,837066095861329920,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0798678289602,0.0916284428599
7,7,7,7,I liked a @YouTube video from @yourdailyconser http://ln.is/www.youtube.com/EkuZ9 … President Donald Trump Addresses Congress 2/28/17,2017-03-01 14:10:48,2,1,837062590446567425,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",0.0798678289602,0.0916284428599
8,8,8,8,President Donald Trump Addresses Congress 2/28/17: http://ln.is/www.youtube.com/LPQKY … via @YouTube,2017-03-01 14:07:41,1,1,837061808372482050,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0798678289602,0.0916284428599
9,9,9,9,Don’t Be Fooled. Donald Trump Didn’t Pivot http://www.newyorker.com/news/john-cassidy/dont-be-fooled-donald-trump-didnt-pivot … via @JohnCassidy,2017-03-01 14:02:04,0,0,837060395500244996,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}",0.0798678289602,0.0916284428599
10,10,10,10,Joel Pollak How Donald Trump Won: http://youtu.be/sr7mq24ol1s?a  на @YouTube,2017-03-01 13:55:14,0,0,837058675835559936,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",0.0798678289602,0.0916284428599
