,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,'Senior administration official' proves to that you can't trust Donald Trump—and he is Donald Trump http://fb.me/2R4luDSWW ,2017-03-01 15:55:35,0,0,837088960736190464,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4023}",0.0825454545455,0.0778181818182
1,1,1,1,CNN Had A Shocking Reaction To Donald Trump’s Speech – Great American Daily http://greatamericandaily.com/2017/03/01/cnn-shocking-reaction-donald-trump-speech/ …,2017-03-01 15:41:17,0,0,837085361792815104,"{'neg': 0.161, 'neu': 0.595, 'pos': 0.244, 'compound': 0.34}",0.0825454545455,0.0778181818182
2,2,2,2,and it wasn't Donald Trump https://twitter.com/saserief/status/837077851782402049 …,2017-03-01 15:12:14,0,0,837078053289263104,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0825454545455,0.0778181818182
3,3,3,3,...so Donald Trump can read beyond 140 characters... https://twitter.com/El_Grillo1/status/837073293995737090 …,2017-03-01 14:54:16,1,0,837073531728846849,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0825454545455,0.0778181818182
4,4,4,4,Donald Trump’s claim that “education is the Civil Rights issue of our time” gets an F http://www.salon.com/2017/03/01/donald-trumps-claim-that-education-is-the-civil-rights-issue-of-our-time-gets-an-f/ …,2017-03-01 14:43:47,0,0,837070892089815041,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0825454545455,0.0778181818182
5,5,5,5,Donald Trump postpones state visit to Britain until October amid fears he will create 'a scene' http://www.telegraph.co.uk/news/2017/03/01/donald-trump-postpones-state-visitto-britain-amid-fears-will/?WT.mc_id=tmg_share_tw … via @telegraphnews,2017-03-01 14:15:03,0,0,837063659973050374,"{'neg': 0.223, 'neu': 0.682, 'pos': 0.095, 'compound': -0.4215}",0.0825454545455,0.0778181818182
6,6,6,6,Almost every big claim Donald Trump just made was false http://www.independent.co.uk/news/world/americas/us-politics/donald-trump-speech-fact-check-lies-claims-joint-address-congress-jobs-immigration-pipeline-a7604861.html …,2017-03-01 13:23:25,242,204,837050666124115968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0825454545455,0.0778181818182
7,7,7,7,@DonaldTrump Hiring freeze status? Military spouse halted in job process due to freeze. We rely on GS positions to move with soldiers,2017-03-01 12:39:55,0,1,837039719649275914,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.1027}",0.0825454545455,0.0778181818182
8,8,8,8,Donald Trump's Congress speech was a heroic effort in contradiction and cliche https://www.theguardian.com/us-news/2017/feb/28/trump-congress-speech-policy-contradictions?CMP=Share_iOSApp_Other …,2017-03-01 09:58:58,0,0,836999214441779200,"{'neg': 0.128, 'neu': 0.641, 'pos': 0.231, 'compound': 0.3818}",0.0825454545455,0.0778181818182
9,9,9,9,Donald Trump Urges Unity With All The Lawmakers He's Insulted For The Past Year http://www.huffingtonpost.com/entry/trump-joint-address-congress_us_58b66849e4b060480e0cf6cf …,2017-03-01 09:54:59,0,0,836998213420769280,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.5106}",0.0825454545455,0.0778181818182
10,10,10,10,"Somehow I can feel it though, that Pres. Donald Trump is steering my life in the direction where my dream. hope and vision is leading me to.",2017-03-01 07:23:56,0,0,836960200959545344,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7096}",0.0825454545455,0.0778181818182
