,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,Donald Trump: Deport George Soros - Sign the Petition! https://www.change.org/p/donald-trump-deport-george-soros?recruiter=7330305&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive … via @Change,2017-03-03 15:53:56,3,3,837813322141609984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0713235294118,0.0788823529412
1,1,1,1,@williamlegate @realDonaldTrump I DEMAND DONALD TRUMP IMPEACH HIMSELF RIGHT NOW!,2017-03-03 15:43:05,1,0,837810591469289477,"{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.3664}",0.0713235294118,0.0788823529412
2,2,2,2,@VeeVee Just go & move to another country yourself & remember the real American voted for President Donald Trump,2017-03-03 14:48:25,0,0,837796833195868161,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0713235294118,0.0788823529412
3,3,3,3,"@0kbps OK, this is the last straw. Donald Trump has made a powerful enemy today...",2017-03-03 14:19:02,0,0,837789440198213632,"{'neg': 0.173, 'neu': 0.544, 'pos': 0.283, 'compound': 0.3034}",0.0713235294118,0.0788823529412
4,4,4,4,"Trump gives Sophie no choice - ""Donald Trump considers separating mothers and children who cross illegally into US"" https://www.theguardian.com/us-news/2017/mar/03/us-immigration-proposal-women-children-separation-border …",2017-03-03 14:18:58,46,68,837789421210636293,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.296}",0.0713235294118,0.0788823529412
5,5,5,5,Donald Trump Is Finally Killing The Democratic Party http://dailycaller.com/2017/03/01/donald-trump-is-finally-killing-the-democratic-party/ … via @dailycaller#STOPZINKEREVERSINGLEADFORHUNTERS,2017-03-03 13:48:24,0,0,837781728936792064,"{'neg': 0.273, 'neu': 0.559, 'pos': 0.168, 'compound': -0.4019}",0.0713235294118,0.0788823529412
6,6,6,6,Johnny Isakson suggests that Donald Trump release his tax returns http://politics.blog.ajc.com/2017/03/03/johnny-isakson-suggests-that-donald-trump-release-his-tax-returns/ …    A LITTLE TOO LATE!,2017-03-03 13:47:38,0,0,837781538016219137,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0713235294118,0.0788823529412
7,7,7,7,Donald Trump is an impressive student of political weasel wording http://www.motherjones.com/kevin-drum/2017/03/donald-trump-impressive-student-political-weasel-wording … via @MotherJones,2017-03-03 13:36:31,0,0,837778742185508864,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}",0.0713235294118,0.0788823529412
8,8,8,8,BREAKING: Donald Trump Releases His Dirt on Obama. It’s BIG and About Time! TRUTH WINS. https://youtu.be/iGc5Jhl2WrQ ,2017-03-03 13:34:22,0,0,837778200679833600,"{'neg': 0.104, 'neu': 0.561, 'pos': 0.335, 'compound': 0.7475}",0.0713235294118,0.0788823529412
9,9,9,9,"Hey Sean Spicer, where did Donald Trump get the money to finance his campaign? http://www.dailykos.com/story/2017/3/2/1639375/-Hey-Sean-Spicer-where-did-Donald-Trump-get-the-money-to-finance-his-campaign …",2017-03-03 12:52:37,6,2,837767690555121664,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0713235294118,0.0788823529412
10,10,10,10,@TheAdamsCorner @Schwarzenegger  I must admit I did not like this version of Celebrity Apprentice at all. I am not a Donald Trump fun but,2017-03-03 12:46:32,0,0,837766160120754177,"{'neg': 0.156, 'neu': 0.78, 'pos': 0.064, 'compound': -0.2514}",0.0713235294118,0.0788823529412
11,11,11,11,Did Donald Trump just sink Jeff Sessions? http://www.msnbc.com/the-last-word/watch/did-donald-trump-just-sink-jeff-sessions-889121859656 … via @msnbc,2017-03-03 12:31:39,0,0,837762415861370880,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0713235294118,0.0788823529412
